theme,ticker,article_count_7d,source_breadth_7d,matched_item_count,sample_headlines,explicit_mention_count_7d,bucket_type,bucket_weight,rank,attention_score,theme_adjusted_confidence,theme_narrative_type,theme_article_count_7d,unique_ticker_count_7d,top_ticker_share_7d,pure_play_ratio_7d,company_name,sector,industry,price_return_5d,price_return_1m,price_return_3m,relative_return_1m_spy,price_state,article_exposure_pct,source_breadth_pct,context_relevance_pct,article_exposure_effective,source_breadth_effective,context_relevance_effective,pure_play_fit,price_confirmation,company_narrative_score,company_narrative_role,interpretation_flag
Stablecoin And Crypto Policy,MSTR,6,3,6,"Circle, Coinbase, Strategy Rise Again on Tuesday: How a Stablecoin Rule Tweak Reignited the Crypto Trade | Strategy Just Gobbled Up 0 . 5 % of the Bitcoin Supply in 90 Days . Here What Could Happen Next .  | Strategy Just Gobbled Up 0.5% of the Bitcoin Supply in 90 Days. Here's What Could Happen Next.",5,explicit_news_linked,85.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Strategy Inc Common Stock Class A,Technology,Computer Software: Prepackaged Software,12.642565988435871,46.18215999154904,40.0720481438517,36.37840006730366,overheated,95.23809523809523,100.0,95.23809523809523,95.23809523809523,100.0,95.23809523809523,85.0,61.0,88.53095238095239,explicit_news_linked,normal;price_risk
Stablecoin And Crypto Policy,V,9,2,10,Visa Canada and Wealthsimple Pilot Stablecoin Settlement in Canada | Exclusive: Stablecoin startup Rain is worth $1.95 billion and plans to issue cards with Mastercard in a push to woo institutional customers | Visa Expands Crypto Role With Lightspark Stablecoin And Bitcoin Debit Cards,8,explicit_news_linked,85.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Visa Inc.,Real Estate,Real Estate,3.543492533207715,5.581387908486901,-2.4350425680152,-4.222372015758479,neutral,100.0,92.85714285714286,100.0,100.0,92.85714285714286,100.0,85.0,48.29651875993929,88.53019209970519,explicit_news_linked,normal
Stablecoin And Crypto Policy,COIN,3,2,3,"Circle, Coinbase, Strategy Rise Again on Tuesday: How a Stablecoin Rule Tweak Reignited the Crypto Trade | Coinbase CEO Brian Armstrong Says 'Mark It Up' After Reported Compromise On Clarity Act's Stablecoin Yields Clause | Bitcoin, ETH, XRP, DOGE, MSTR Cashtags Go Live on X Web, Musk Says Most Crypto Are Scams",2,explicit_news_linked,85.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Coinbase Global Inc. Class A Common Stock,Finance,Finance: Consumer Services,1.658939268134718,12.889761944898126,9.829680119189431,3.086002020652746,neutral,90.47619047619048,92.85714285714286,90.47619047619048,90.47619047619048,92.85714285714286,90.47619047619048,85.0,56.33573019999164,84.4979785776178,explicit_news_linked,normal
Stablecoin And Crypto Policy,CRCL,1,1,1,"Circle, Coinbase, Strategy Rise Again on Tuesday: How a Stablecoin Rule Tweak Reignited the Crypto Trade",1,explicit_news_linked,85.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Circle Internet Group Inc. Class A Common Stock,Finance,Finance: Consumer Services,24.133550228627133,27.097125129933588,108.54701400427268,17.293365205688207,confirming,71.42857142857143,73.80952380952381,71.42857142857143,71.42857142857143,73.80952380952381,71.42857142857143,85.0,81.96382970353065,75.96124112219626,explicit_news_linked,normal
Stablecoin And Crypto Policy,META,1,1,1,Meta Faces EU Youth Safety Charges While Testing Stablecoin Creator Payouts,1,explicit_news_linked,85.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,-10.308489635870131,5.080972608634515,-12.873998133729591,-4.722787315610865,neutral,71.42857142857143,73.80952380952381,71.42857142857143,71.42857142857143,73.80952380952381,71.42857142857143,85.0,47.74606193010166,70.82857595618192,explicit_news_linked,normal
Stablecoin And Crypto Policy,CLSK,0,0,0,,0,pure_play,100.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,CleanSpark Inc. Common Stock,Finance,Finance: Consumer Services,13.146736181085195,46.5934021250378,17.42958235695746,36.789642200792414,overheated,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,100.0,61.0,47.469047619047615,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
Stablecoin And Crypto Policy,RIOT,0,0,0,,0,pure_play,100.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Riot Platforms Inc. Common Stock ,Finance,Finance: Consumer Services,18.406766448896622,45.1183444891593,27.90091684531999,35.314584564913915,overheated,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,100.0,61.0,47.469047619047615,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
Stablecoin And Crypto Policy,MARA,0,0,0,,0,pure_play,100.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,MARA Holdings Inc. Common Stock,Technology,EDP Services,9.02903669897852,35.76270989185441,32.76243193479018,25.958949967609033,overheated,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,100.0,56.49597294164356,46.79344356029415,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
Stablecoin And Crypto Policy,HOOD,0,0,0,,0,enabler,80.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Robinhood Markets Inc. Class A Common Stock,Finance,Investment Bankers/Brokers/Service,-5.385644188352623,11.278307372107598,-10.81887929477652,1.4745474478622178,neutral,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,80.0,54.563130169922054,42.50351714453593,mapped_watch,mapped_only_needs_news_confirmation
Stablecoin And Crypto Policy,SQ,0,0,0,,0,enabler,80.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,,,,,,,,neutral,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,80.0,50.0,41.819047619047616,mapped_watch,mapped_only_needs_news_confirmation
Stablecoin And Crypto Policy,PYPL,0,0,0,,0,enabler,80.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,PayPal Holdings Inc. Common Stock,Industrials,Diversified Commercial Services,-7.413377015357458,1.0554079750826784,10.549522462363312,-8.748351949162702,neutral,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,80.0,43.31794083319464,40.816738744026814,mapped_watch,mapped_only_needs_news_confirmation
Stablecoin And Crypto Policy,MA,0,0,0,,0,enabler,80.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Mastercard Incorporated Common Stock,Real Estate,Real Estate,-2.5676079609986746,-1.2091221191639634,-10.038448997653848,-11.012882043409345,lagging,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,80.0,25.826957729523336,38.19309127847612,mapped_watch,mapped_only_needs_news_confirmation
Stablecoin And Crypto Policy,MS,0,0,0,,0,adopter,55.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Morgan Stanley Common Stock,Finance,Investment Bankers/Brokers/Service,0.2759746591678658,14.611432208953069,4.360253172094719,4.807672284707689,neutral,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,55.0,58.22956749045207,38.05348274261543,mapped_watch,mapped_only_needs_news_confirmation
Stablecoin And Crypto Policy,GS,0,0,0,,0,adopter,55.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Goldman Sachs Group Inc. (The) Common Stock,Finance,Investment Bankers/Brokers/Service,-0.7608858546058306,6.171700590082874,-1.560284874311546,-3.6320593341625065,neutral,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,55.0,48.94586270969486,36.66092702550185,mapped_watch,mapped_only_needs_news_confirmation
Stablecoin And Crypto Policy,JPM,0,0,0,,0,adopter,55.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,JP Morgan Chase & Co. Common Stock,Finance,Major Banks,-0.5747338175514316,4.809609364686951,-1.1450659819490006,-4.994150559558429,neutral,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,55.0,47.447562361759346,36.43618197331152,mapped_watch,mapped_only_needs_news_confirmation
Stablecoin And Crypto Policy,IBIT,0,0,0,,0,sympathetic,35.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,,,,6.875429726479942,17.01669634672278,6.801385096338719,7.2129364224774015,confirming,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,35.0,70.87535804199877,35.950351325347434,mapped_watch,mapped_only_needs_news_confirmation
Stablecoin And Crypto Policy,BITO,0,0,0,,0,sympathetic,35.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,,,,6.950242819511465,16.774484803450296,6.069403370026216,6.970724879204916,confirming,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,30.952380952380953,35.0,70.60892534439903,35.910386420707475,mapped_watch,mapped_only_needs_news_confirmation
Stablecoin And Crypto Policy,AAPL,2,1,2,Will Bitcoin Ever Be More Valuable Than Apple? You Might Be Surprised at What Prediction Markets Say. | Should You Dump Bitcoin for Stocks After the S&P 500 Hit a New Record on Apple’s $100 Billion Buyback?,0,api_related_news,35.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,,,,3.416940745437902,8.151126978879851,3.986175120430979,-1.5797998008845866,neutral,85.71428571428571,73.80952380952381,85.71428571428571,21.428571428571427,18.452380952380953,21.428571428571427,35.0,51.18149825295629,28.308177118895824,api_related_indirect,normal
Stablecoin And Crypto Policy,GOOG,1,1,1,Cipher Digital Shifts From Bitcoin Mining To AI Infrastructure With Tech Giants,0,api_related_news,35.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,10.443167926596232,28.93569973229708,12.72684361403018,19.1319398080517,extended,71.42857142857143,73.80952380952381,71.42857142857143,17.857142857142858,18.452380952380953,17.857142857142858,35.0,63.98626176613048,28.26460593158624,api_related_indirect,normal;price_risk
Stablecoin And Crypto Policy,MU,1,1,1,"Micron, IREN surge in Monday morning markets as Bitcoin fails to hold $80K",0,api_related_news,35.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Micron Technology Inc. Common Stock,Technology,Semiconductors,27.902593561407784,70.74332468388585,53.841058653024554,60.93956475964046,overheated,71.42857142857143,73.80952380952381,71.42857142857143,17.857142857142858,18.452380952380953,17.857142857142858,35.0,61.0,27.816666666666663,api_related_indirect,normal;price_risk
Stablecoin And Crypto Policy,TSLA,1,1,1,"Bitcoin, ETH, XRP, DOGE, MSTR Cashtags Go Live on X Web, Musk Says Most Crypto Are Scams",0,api_related_news,35.0,4,70.15625,very_high,sustained_narrative,101,9,0.4285714285714285,0.75,Tesla Inc. Common Stock,Industrials,Auto Manufacturing,4.713846769159691,11.5993954263941,-6.686652030822781,1.7956355021487198,neutral,71.42857142857143,73.80952380952381,71.42857142857143,17.857142857142858,18.452380952380953,17.857142857142858,35.0,54.9163270296372,26.904115721112245,api_related_indirect,normal
Earnings And Buybacks,AAPL,53,6,61,Bank of America resets Apple stock price target after earnings | Morgan Stanley resets Apple stock price target after earnings | Why Apple’s Rumored AI Mega-Deal Could Define Tim Cook’s Successor,5,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,,,,3.416940745437902,8.151126978879851,3.986175120430979,-1.5797998008845866,neutral,100.0,95.83333333333334,100.0,100.0,95.83333333333334,100.0,85.0,51.18149825295629,89.26055807127678,explicit_news_linked,normal
Earnings And Buybacks,LLY,38,7,44,Novo Nordisk Before Q1 Earnings: How Should Investors Play the Stock? | Lilly declares second-quarter 2026 dividend | Eli Lilly declares Q2 2026 dividend of $1.73 per share,8,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Eli Lilly and Company Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,12.219678237181776,5.7968190166654665,-2.0950576956059064,-4.006940907579914,neutral,91.66666666666666,100.0,95.83333333333334,91.66666666666666,100.0,95.83333333333334,85.0,48.53349297893571,85.53002394684036,explicit_news_linked,normal
Earnings And Buybacks,META,20,5,21,"Meta's Post-Q1 2026 Earnings Price Slump Might Continue | Alphabet, Meta, Microsoft and Nvidia are part of Zacks Earnings Preview | Here's the Real Problem With Meta's Latest Earnings Report",16,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,-10.308489635870131,5.080972608634515,-12.873998133729591,-4.722787315610865,neutral,87.5,89.58333333333334,87.5,87.5,89.58333333333334,87.5,85.0,47.74606193010166,81.24524262284858,explicit_news_linked,normal
Earnings And Buybacks,XOM,41,5,41,Exxon (XOM) Q1 Earnings: Taking a Look at Key Metrics Versus Estimates | Exxon Mobil Reports Q1 2026 Results: Full Earnings Call Transcript | ExxonMobil vs. Chevron: One of These Energy Stocks Is a Much Better Dividend Buy,6,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,,,,2.4873772435670016,-5.548756021510437,8.0731250641223,-15.279682801274877,lagging,95.83333333333334,89.58333333333334,91.66666666666666,95.83333333333334,89.58333333333334,91.66666666666666,85.0,21.11162695252697,81.00007737621237,explicit_news_linked,normal
Earnings And Buybacks,AMD,19,3,20,"U.S.-Iran Ceasefire Under Pressure; AMD Earnings in Focus: Dow Jones, S&P, Nasdaq, Wall Street Futures | AMD Likely To Report Higher Q1 Earnings; These Most Accurate Analysts Revise Forecasts Ahead Of Earnings Call | Advanced Micro Devices Technical: Steep Run-Up Ahead Of Earnings, At Risk Of Mean Reversion Decline Below 380.20",17,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Advanced Micro Devices Inc. Common Stock,Technology,Semiconductors,9.56034612586507,60.827503465764664,46.25995805991596,51.02374354151928,overheated,83.33333333333334,75.0,83.33333333333334,83.33333333333334,75.0,83.33333333333334,85.0,61.0,79.48333333333333,explicit_news_linked,normal;price_risk
Earnings And Buybacks,AMZN,16,3,16,"Bank of America revamps Amazon stock target after earnings | Earnings: Google is biggest AI winner, OpenAI could be a 'surprise' loser | Amazon Has Broken Out After Q1 Earnings (Rating Upgrade)",1,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,5.987673108221658,29.352887205498867,15.3507692701206,19.549127281253487,extended,79.16666666666666,75.0,79.16666666666666,79.16666666666666,75.0,79.16666666666666,85.0,64.44516798665245,77.70844186466452,explicit_news_linked,normal;price_risk
Earnings And Buybacks,MSFT,14,4,13,A Look At Gen Digital (GEN) Valuation As AI Security Launches Follow Strong Q3 FY2026 Results And Growth Guidance | Microsoft Corporation 2026 Q3 - Results - Earnings Call Presentation | Bet on These ETFs as Microsoft's Shares Slip Despite Q3 Earnings Beat,2,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,-4.591727770548193,9.831582059121336,-0.1787955885236392,0.0278221348759544,neutral,75.0,83.33333333333334,75.0,75.0,83.33333333333334,75.0,85.0,52.97173232563716,74.5290931821789,explicit_news_linked,normal
Earnings And Buybacks,GOOG,7,3,7,Analysts See 10% Upside for Alphabet Following Q1 Earnings | Alphabet: Post-Q1 Earnings 2026 Price Boost Might Be Corrected | Alphabet Inc. 2026 Q1 - Results - Earnings Call Presentation,1,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,10.443167926596232,28.93569973229708,12.72684361403018,19.1319398080517,extended,66.66666666666666,75.0,66.66666666666666,66.66666666666666,75.0,66.66666666666666,85.0,63.98626176613048,70.76460593158623,explicit_news_linked,normal;price_risk
Earnings And Buybacks,V,10,2,12,Electronic Arts Earnings Are Imminent; These Most Accurate Analysts Revise Forecasts Ahead Of Earnings Call | Morgan Stanley adjusts Visa stock price after earnings | A $20 Billion Reason to Buy Dividend-Paying Visa Stock Now,2,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Visa Inc.,Real Estate,Real Estate,3.543492533207715,5.581387908486901,-2.4350425680152,-4.222372015758479,neutral,70.83333333333334,64.58333333333334,70.83333333333334,70.83333333333334,64.58333333333334,70.83333333333334,85.0,48.29651875993929,69.66114448065755,explicit_news_linked,normal
Earnings And Buybacks,TSLA,2,1,2,"Tesla's (NASDAQ:TSLA) Shareholders Have More To Worry About Than Only Soft Earnings | April earnings update: Apple, Meta, Alphabet, Microsoft, Tesla, Netflix",1,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Tesla Inc. Common Stock,Industrials,Auto Manufacturing,4.713846769159691,11.5993954263941,-6.686652030822781,1.7956355021487198,neutral,45.83333333333333,31.25,45.83333333333333,45.83333333333333,31.25,45.83333333333333,85.0,54.9163270296372,53.570782387778905,explicit_news_linked,normal
Earnings And Buybacks,NVDA,2,1,2,"Palantir Stock: With a Fresh Earnings Report Showing Even Faster Growth, Is It Now a Better AI Stock to Buy Than Nvidia? | NVIDIA (NVDA) Earnings Loom: Buy Now or Stay Out?",1,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,NVIDIA Corporation Common Stock,Technology,Semiconductors,-7.369700985139271,11.157401144065604,9.499115003212854,1.353641219820224,neutral,45.83333333333333,31.25,45.83333333333333,45.83333333333333,31.25,45.83333333333333,85.0,54.430133319075864,53.497853331194705,explicit_news_linked,normal
Earnings And Buybacks,ASML,1,1,1,ASML reports transactions under its current share buyback program,1,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components,4.504679643910459,11.20240341460046,4.020623957830294,1.398643490355079,neutral,20.833333333333336,31.25,22.916666666666664,20.833333333333336,31.25,22.916666666666664,85.0,54.47963581666421,40.17194537249963,explicit_news_linked,normal
Earnings And Buybacks,AZN,1,1,1,AstraZeneca PLC (AZN) Q1 2026 Earnings Call Transcript,1,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,,,,-2.903363178484031,-10.634525035495134,-0.6349413741340237,-20.365451815259572,lagging,20.833333333333336,31.25,22.916666666666664,20.833333333333336,31.25,22.916666666666664,85.0,15.517281037143803,34.327592155571566,explicit_news_linked,normal
Earnings And Buybacks,JNJ,1,1,0,Why Johnson & Johnson (JNJ) is a Top Dividend Stock for Your Portfolio,1,explicit_news_linked,85.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,,,,-0.9834045006027136,-6.399180355377743,-2.724606894336934,-16.130107135142183,lagging,20.833333333333336,31.25,6.25,20.833333333333336,31.25,6.25,85.0,20.176160185272927,31.693090694457606,explicit_news_linked,normal
Earnings And Buybacks,ORCL,2,1,2,"Bloom Energy Earnings Surge On AI Data Centers, Lifting Fuel-Cell Stocks | Bloom Energy Shares Jump After Earnings Beat and Major Oracle Data Center Deal",0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Oracle Corporation Common Stock,Technology,Computer Software: Prepackaged Software,10.406114916256405,26.336372183140668,18.87886497153697,16.532612258895288,confirming,45.83333333333333,31.25,45.83333333333333,11.458333333333332,7.8125,11.458333333333332,35.0,81.12700146205843,26.252383552642094,api_related_indirect,normal
Earnings And Buybacks,CRCL,1,1,1,Palantir to report Q1 earnings after Monday's close: What to expect,0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Circle Internet Group Inc. Class A Common Stock,Finance,Finance: Consumer Services,24.133550228627133,27.097125129933588,108.54701400427268,17.293365205688207,confirming,20.833333333333336,31.25,22.916666666666664,5.208333333333334,7.8125,5.729166666666666,35.0,81.96382970353065,23.0445744555296,api_related_indirect,normal
Earnings And Buybacks,JPM,3,1,3,How The SPIE (ENXTPA:SPIE) Investment Story Is Evolving With Fresh Targets And New Guidance | JPMorgan resets Amazon stock price target after earnings | Jamie Dimon says the next credit crisis will be 'worse than people expect' — here's what big bank earnings have revealed,0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,JP Morgan Chase & Co. Common Stock,Finance,Major Banks,-0.5747338175514316,4.809609364686951,-1.1450659819490006,-4.994150559558429,neutral,56.25,31.25,58.333333333333336,14.0625,7.8125,14.583333333333334,35.0,47.447562361759346,22.736926020930568,api_related_indirect,normal
Earnings And Buybacks,WMT,3,1,2,"Walmart Second P&L Seen Driving Majority of Future Earnings Growth, UBS Says | This Unstoppable Dividend Stock Could Be the Only Retailer I'd Hold Through the Next Market Crash. | Walmart earnings reveal concerning shift in customer behavior",0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,,,,2.2415555235048013,2.8866598361753093,2.355114259138724,-6.844266943589129,neutral,56.25,31.25,45.83333333333333,14.0625,7.8125,11.458333333333332,35.0,45.39058439598129,21.80337932606386,api_related_indirect,normal
Earnings And Buybacks,MU,1,1,2,Micron Rides AI Memory Boom As Tight Supply Shifts Pricing Power,0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Micron Technology Inc. Common Stock,Technology,Semiconductors,27.902593561407784,70.74332468388585,53.841058653024554,60.93956475964046,overheated,20.833333333333336,31.25,45.83333333333333,5.208333333333334,7.8125,11.458333333333332,35.0,61.0,21.045833333333334,api_related_indirect,normal;price_risk
Earnings And Buybacks,BRK-A,4,2,4,"Berkshire Hathaway Inc. Reports Earnings Results for the First Quarter Ended March 31, 2026 | Berkshire Hathaway net earnings more than double in first quarter | Berkshire Hathaway says net earnings per average equivalent class A share is $7,027",0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,,,,-2.445822590760227,-2.3028611304954594,-5.424576099439305,-12.033787910259898,lagging,62.5,64.58333333333334,62.5,15.625,16.145833333333336,15.625,35.0,24.682111332643437,20.910650033229846,api_related_indirect,normal
Earnings And Buybacks,GOOGL,1,1,1,Alphabet Q1 Earnings: The Undisputed AI Winner,0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,10.801074650107466,29.190976424180825,14.16586043636583,19.387216499935445,extended,20.833333333333336,31.25,22.916666666666664,5.208333333333334,7.8125,5.729166666666666,35.0,64.2670661272026,20.39005991908039,api_related_indirect,normal;price_risk
Earnings And Buybacks,INTC,1,1,1,Buy AMD Stock Before Q1 Earnings: Here's What You Should Know,0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,,,,28.924992812463746,114.5872434356856,121.25360324298065,104.85631665592118,overheated,20.833333333333336,31.25,22.916666666666664,5.208333333333334,7.8125,5.729166666666666,35.0,61.0,19.9,api_related_indirect,normal;price_risk
Earnings And Buybacks,COIN,1,1,1,"AMD earnings, Fed commentary, April jobs report: What to Watch",0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,Coinbase Global Inc. Class A Common Stock,Finance,Finance: Consumer Services,1.658939268134718,12.889761944898126,9.829680119189431,3.086002020652746,neutral,20.833333333333336,31.25,22.916666666666664,5.208333333333334,7.8125,5.729166666666666,35.0,56.33573019999164,19.200359529998746,api_related_indirect,normal
Earnings And Buybacks,COST,1,1,0,What Dividend Investors Need to Know About Costco,0,api_related_news,35.0,5,70.09375,very_high,sustained_narrative,604,24,0.2086614173228346,0.5,,,,2.0104846244018093,-0.4482606338803929,3.687849497838181,-10.179187413644833,lagging,20.833333333333336,31.25,6.25,5.208333333333334,7.8125,1.5625,35.0,26.722171878920015,13.924992448504671,api_related_indirect,normal
Grid And Power Equipment,VRT,0,0,0,,0,pure_play,100.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Vertiv Holdings LLC Class A Common Stock,Technology,Industrial Machinery/Components,10.461267347411862,30.228418866805097,77.23912718055368,20.424658942559716,extended,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,100.0,65.40825281408931,56.85334318527129,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
Grid And Power Equipment,BE,0,0,0,,0,pure_play,100.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Bloom Energy Corporation Class A Common Stock,Energy,Industrial Machinery/Components,30.799175808324208,119.3259910300926,75.31534665206048,109.52223110584724,overheated,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,100.0,61.0,56.1921052631579,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
Grid And Power Equipment,GEV,0,0,0,,0,pure_play,100.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,GE Vernova Inc. Common Stock,,,1.5124911510153938,23.18356539833848,41.75821801847073,13.3798054740931,extended,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,100.0,57.65891399877603,55.690942362974305,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
Grid And Power Equipment,ETN,0,0,0,,0,pure_play,100.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Eaton Corporation PLC Ordinary Shares,Technology,Industrial Machinery/Components,-0.8279279091584324,12.575247728353055,13.349916605136649,2.771487804107675,neutral,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,100.0,55.98976456179206,55.44056994742671,mapped_pure_play_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,CEG,0,0,0,,0,enabler,80.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Constellation Energy Corporation Common Stock ,Utilities,Electric Utilities: Central,5.884668887113098,17.64064831330936,20.74269664481756,7.836888389063979,confirming,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,80.0,71.561705205244,53.7763610439445,mapped_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,FSLR,0,0,0,,0,enabler,80.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,,,,10.26753831700371,10.431044195168935,-9.651101369390824,0.7001174154044989,neutral,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,80.0,53.68940719087428,51.09551634178904,mapped_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,VST,0,0,0,,0,enabler,80.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Vistra Corp. Common Stock,Utilities,Electric Utilities: Central,0.6175585936760042,6.943076330586773,6.102054367624654,-2.8606835936586075,neutral,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,80.0,49.794376024249146,50.51126166679527,mapped_watch,mapped_only_needs_news_confirmation
